data_format,humidity,temperature,pressure,acceleration,acceleration_x,acceleration_y,acceleration_z,tx_power,battery,movement_counter,measurement_sequence_number,mac,date
5,41.88,21.61,823.18,1009.3007480429211,32,-40,1008,4,1870,89,2813,DD:51:1E:E1:15:D4,Thu May  5 20:24:09 2022
5,41.85,21.61,823.18,1009.3007480429211,32,-40,1008,4,1870,89,2814,DD:51:1E:E1:15:D4,Thu May  5 20:24:12 2022
5,41.83,21.61,823.18,1009.015361627364,32,-32,1008,4,1870,89,2815,DD:51:1E:E1:15:D4,Thu May  5 20:24:15 2022
5,41.76,21.62,823.18,1009.3007480429211,40,-32,1008,4,1870,89,2816,DD:51:1E:E1:15:D4,Thu May  5 20:24:18 2022
5,41.68,21.6,823.18,1009.3007480429211,32,-40,1008,4,1870,89,2817,DD:51:1E:E1:15:D4,Thu May  5 20:24:21 2022
5,41.54,21.61,823.18,1017.0073746045306,32,-32,1016,4,1870,89,2818,DD:51:1E:E1:15:D4,Thu May  5 20:24:24 2022
5,41.46,21.61,823.18,1009.5860537864021,40,-40,1008,4,1870,89,2819,DD:51:1E:E1:15:D4,Thu May  5 20:24:27 2022
5,41.42,21.61,823.18,1009.015361627364,32,-32,1008,4,1870,89,2820,DD:51:1E:E1:15:D4,Thu May  5 20:24:30 2022
5,41.42,21.61,823.18,1009.5860537864021,40,-40,1008,4,1870,89,2821,DD:51:1E:E1:15:D4,Thu May  5 20:24:33 2022
5,41.42,21.61,823.18,1009.5860537864021,40,-40,1008,4,1870,89,2822,DD:51:1E:E1:15:D4,Thu May  5 20:24:36 2022
5,41.48,21.61,823.18,1017.2905189767572,32,-40,1016,4,1870,89,2823,DD:51:1E:E1:15:D4,Thu May  5 20:24:39 2022
5,41.45,21.62,823.18,1009.5860537864021,40,-40,1008,4,1870,89,2824,DD:51:1E:E1:15:D4,Thu May  5 20:24:42 2022
5,41.34,21.6,823.18,1001.5987220439132,40,-40,1000,4,2123,89,2825,DD:51:1E:E1:15:D4,Thu May  5 20:24:45 2022
5,41.31,21.61,823.18,1009.015361627364,32,-32,1008,4,2123,89,2826,DD:51:1E:E1:15:D4,Thu May  5 20:24:48 2022
5,41.36,21.61,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2827,DD:51:1E:E1:15:D4,Thu May  5 20:24:51 2022
5,41.37,21.59,823.18,1017.0073746045306,32,-32,1016,4,2123,89,2828,DD:51:1E:E1:15:D4,Thu May  5 20:24:54 2022
5,41.46,21.61,823.18,1009.015361627364,32,-32,1008,4,2123,89,2829,DD:51:1E:E1:15:D4,Thu May  5 20:24:57 2022
5,41.48,21.59,823.18,1017.0073746045306,32,-32,1016,4,2123,89,2830,DD:51:1E:E1:15:D4,Thu May  5 20:25:00 2022
5,41.63,21.6,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2831,DD:51:1E:E1:15:D4,Thu May  5 20:25:03 2022
5,41.72,21.61,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2832,DD:51:1E:E1:15:D4,Thu May  5 20:25:06 2022
5,41.69,21.61,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2833,DD:51:1E:E1:15:D4,Thu May  5 20:25:09 2022
5,41.46,21.62,823.18,1017.2905189767572,32,-40,1016,4,2123,89,2834,DD:51:1E:E1:15:D4,Thu May  5 20:25:12 2022
5,41.43,21.63,823.18,1017.2905189767572,32,-40,1016,4,2123,89,2835,DD:51:1E:E1:15:D4,Thu May  5 20:25:15 2022
5,41.41,21.59,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2836,DD:51:1E:E1:15:D4,Thu May  5 20:25:18 2022
5,41.38,21.62,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2837,DD:51:1E:E1:15:D4,Thu May  5 20:25:21 2022
5,41.3,21.62,823.18,1017.0073746045306,32,-32,1016,4,2123,89,2838,DD:51:1E:E1:15:D4,Thu May  5 20:25:24 2022
5,41.25,21.63,823.18,1017.0073746045306,32,-32,1016,4,2123,89,2839,DD:51:1E:E1:15:D4,Thu May  5 20:25:27 2022
5,41.28,21.62,823.18,1017.2905189767572,40,-32,1016,4,2123,89,2840,DD:51:1E:E1:15:D4,Thu May  5 20:25:30 2022
5,42.14,21.6,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2841,DD:51:1E:E1:15:D4,Thu May  5 20:25:33 2022
5,44.09,21.62,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2842,DD:51:1E:E1:15:D4,Thu May  5 20:25:36 2022
5,44.72,21.62,823.18,1009.015361627364,32,-32,1008,4,2123,89,2843,DD:51:1E:E1:15:D4,Thu May  5 20:25:39 2022
5,44.94,21.62,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2844,DD:51:1E:E1:15:D4,Thu May  5 20:25:42 2022
5,44.85,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2845,DD:51:1E:E1:15:D4,Thu May  5 20:25:45 2022
5,44.59,21.61,823.18,1001.0234762481847,32,-32,1000,4,2127,89,2846,DD:51:1E:E1:15:D4,Thu May  5 20:25:48 2022
5,44.08,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2847,DD:51:1E:E1:15:D4,Thu May  5 20:25:51 2022
5,43.64,21.59,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2848,DD:51:1E:E1:15:D4,Thu May  5 20:25:54 2022
5,43.43,21.61,823.18,1001.3111404553532,40,-32,1000,4,2127,89,2849,DD:51:1E:E1:15:D4,Thu May  5 20:25:57 2022
5,43.15,21.61,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2850,DD:51:1E:E1:15:D4,Thu May  5 20:26:00 2022
5,42.86,21.61,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2851,DD:51:1E:E1:15:D4,Thu May  5 20:26:03 2022
5,43.49,21.6,823.18,1001.0234762481847,32,-32,1000,4,2127,89,2852,DD:51:1E:E1:15:D4,Thu May  5 20:26:06 2022
5,45.49,21.59,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2853,DD:51:1E:E1:15:D4,Thu May  5 20:26:09 2022
5,47.4,21.59,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2854,DD:51:1E:E1:15:D4,Thu May  5 20:26:12 2022
5,47.57,21.56,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2855,DD:51:1E:E1:15:D4,Thu May  5 20:26:15 2022
5,47.26,21.62,823.18,1009.015361627364,32,-32,1008,4,2127,89,2856,DD:51:1E:E1:15:D4,Thu May  5 20:26:18 2022
5,46.59,21.57,823.18,1001.0234762481847,32,-32,1000,4,2127,89,2857,DD:51:1E:E1:15:D4,Thu May  5 20:26:21 2022
5,46.08,21.59,823.18,1001.5987220439132,40,-40,1000,4,2127,89,2858,DD:51:1E:E1:15:D4,Thu May  5 20:26:24 2022
5,45.68,21.6,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2859,DD:51:1E:E1:15:D4,Thu May  5 20:26:27 2022
5,45.28,21.6,823.18,1009.015361627364,32,-32,1008,4,2127,89,2860,DD:51:1E:E1:15:D4,Thu May  5 20:26:30 2022
5,44.95,21.59,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2861,DD:51:1E:E1:15:D4,Thu May  5 20:26:33 2022
5,44.76,21.6,823.18,993.3217001555942,32,-40,992,4,2127,89,2862,DD:51:1E:E1:15:D4,Thu May  5 20:26:36 2022
5,44.78,21.58,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2863,DD:51:1E:E1:15:D4,Thu May  5 20:26:39 2022
5,44.62,21.58,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2864,DD:51:1E:E1:15:D4,Thu May  5 20:26:42 2022
5,44.2,21.6,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2865,DD:51:1E:E1:15:D4,Thu May  5 20:26:45 2022
5,45.16,21.57,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2866,DD:51:1E:E1:15:D4,Thu May  5 20:26:48 2022
5,45.57,21.61,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2867,DD:51:1E:E1:15:D4,Thu May  5 20:26:51 2022
5,45.79,21.58,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2868,DD:51:1E:E1:15:D4,Thu May  5 20:26:54 2022
5,45.6,21.55,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2869,DD:51:1E:E1:15:D4,Thu May  5 20:26:57 2022
5,45.07,21.59,823.18,1001.5987220439132,40,-40,1000,4,2127,89,2870,DD:51:1E:E1:15:D4,Thu May  5 20:27:00 2022
5,44.66,21.59,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2871,DD:51:1E:E1:15:D4,Thu May  5 20:27:03 2022
5,44.09,21.58,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2872,DD:51:1E:E1:15:D4,Thu May  5 20:27:06 2022
5,43.67,21.6,823.18,1001.3111404553532,32,-40,1000,4,2127,89,2873,DD:51:1E:E1:15:D4,Thu May  5 20:27:09 2022
5,43.42,21.6,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2874,DD:51:1E:E1:15:D4,Thu May  5 20:27:12 2022
5,43.1,21.6,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2875,DD:51:1E:E1:15:D4,Thu May  5 20:27:15 2022
5,42.87,21.6,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2876,DD:51:1E:E1:15:D4,Thu May  5 20:27:18 2022
5,42.71,21.57,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2877,DD:51:1E:E1:15:D4,Thu May  5 20:27:21 2022
5,42.59,21.58,823.18,1009.015361627364,32,-32,1008,4,2127,89,2878,DD:51:1E:E1:15:D4,Thu May  5 20:27:24 2022
5,42.49,21.59,823.18,1001.3111404553532,32,-40,1000,4,2127,89,2879,DD:51:1E:E1:15:D4,Thu May  5 20:27:27 2022
5,42.41,21.64,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2880,DD:51:1E:E1:15:D4,Thu May  5 20:27:30 2022
5,42.33,21.61,823.18,1017.0073746045306,32,-32,1016,4,2127,89,2881,DD:51:1E:E1:15:D4,Thu May  5 20:27:33 2022
5,42.22,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2882,DD:51:1E:E1:15:D4,Thu May  5 20:27:36 2022
5,42.1,21.62,823.18,1017.2905189767572,40,-32,1016,4,2127,89,2883,DD:51:1E:E1:15:D4,Thu May  5 20:27:39 2022
5,42.02,21.59,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2884,DD:51:1E:E1:15:D4,Thu May  5 20:27:42 2022
5,41.99,21.6,823.18,1001.5987220439132,40,-40,1000,4,2127,89,2885,DD:51:1E:E1:15:D4,Thu May  5 20:27:45 2022
5,41.97,21.61,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2886,DD:51:1E:E1:15:D4,Thu May  5 20:27:48 2022
5,41.97,21.59,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2887,DD:51:1E:E1:15:D4,Thu May  5 20:27:51 2022
5,43.06,21.59,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2888,DD:51:1E:E1:15:D4,Thu May  5 20:27:54 2022
5,44.59,21.61,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2889,DD:51:1E:E1:15:D4,Thu May  5 20:27:57 2022
5,45.09,21.59,823.18,1009.015361627364,32,-32,1008,4,2127,89,2890,DD:51:1E:E1:15:D4,Thu May  5 20:28:00 2022
5,45.26,21.62,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2891,DD:51:1E:E1:15:D4,Thu May  5 20:28:03 2022
5,45.35,21.59,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2892,DD:51:1E:E1:15:D4,Thu May  5 20:28:06 2022
5,45.13,21.6,823.18,1009.015361627364,32,-32,1008,4,2127,89,2893,DD:51:1E:E1:15:D4,Thu May  5 20:28:09 2022
5,44.65,21.59,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2894,DD:51:1E:E1:15:D4,Thu May  5 20:28:12 2022
5,44.22,21.59,823.18,1025.561309722632,40,-40,1024,4,2127,89,2895,DD:51:1E:E1:15:D4,Thu May  5 20:28:15 2022
5,43.91,21.57,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2896,DD:51:1E:E1:15:D4,Thu May  5 20:28:18 2022
5,43.58,21.59,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2897,DD:51:1E:E1:15:D4,Thu May  5 20:28:21 2022
5,44.45,21.61,823.18,1016.7870966923214,32,-24,1016,4,2127,89,2898,DD:51:1E:E1:15:D4,Thu May  5 20:28:24 2022
5,46.29,21.55,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2899,DD:51:1E:E1:15:D4,Thu May  5 20:28:27 2022
5,47.0,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2900,DD:51:1E:E1:15:D4,Thu May  5 20:28:30 2022
5,46.97,21.57,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2901,DD:51:1E:E1:15:D4,Thu May  5 20:28:33 2022
5,46.41,21.6,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2902,DD:51:1E:E1:15:D4,Thu May  5 20:28:36 2022
5,45.57,21.59,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2903,DD:51:1E:E1:15:D4,Thu May  5 20:28:39 2022
5,45.03,21.62,823.18,1017.2905189767572,40,-32,1016,4,2127,89,2904,DD:51:1E:E1:15:D4,Thu May  5 20:28:42 2022
5,44.33,21.59,823.18,1009.649444114144,32,-48,1008,4,2127,89,2905,DD:51:1E:E1:15:D4,Thu May  5 20:28:45 2022
5,43.76,21.59,823.18,1009.3007480429211,40,-32,1008,4,2074,89,2906,DD:51:1E:E1:15:D4,Thu May  5 20:28:48 2022
5,43.3,21.59,823.18,1017.0703023881879,24,-40,1016,4,2074,89,2907,DD:51:1E:E1:15:D4,Thu May  5 20:28:51 2022
5,42.89,21.59,823.18,1009.3007480429211,32,-40,1008,4,2074,89,2908,DD:51:1E:E1:15:D4,Thu May  5 20:28:54 2022
5,42.64,21.6,823.18,1009.5860537864021,40,-40,1008,4,2074,89,2909,DD:51:1E:E1:15:D4,Thu May  5 20:28:57 2022
5,42.49,21.59,823.18,1001.3111404553532,32,-40,1000,4,2074,89,2910,DD:51:1E:E1:15:D4,Thu May  5 20:29:00 2022
5,42.39,21.6,823.18,1017.2905189767572,32,-40,1016,4,2074,89,2911,DD:51:1E:E1:15:D4,Thu May  5 20:29:03 2022
5,42.34,21.6,823.18,1017.5735845628069,40,-40,1016,4,2074,89,2912,DD:51:1E:E1:15:D4,Thu May  5 20:29:06 2022
5,42.28,21.62,823.18,1009.5860537864021,40,-40,1008,4,2074,89,2913,DD:51:1E:E1:15:D4,Thu May  5 20:29:09 2022
5,42.27,21.59,823.18,1017.5735845628069,40,-40,1016,4,2074,89,2914,DD:51:1E:E1:15:D4,Thu May  5 20:29:12 2022
5,42.29,21.62,823.18,1009.5860537864021,40,-40,1008,4,2074,89,2915,DD:51:1E:E1:15:D4,Thu May  5 20:29:15 2022
5,42.26,21.6,823.18,1009.3007480429211,40,-32,1008,4,2074,89,2916,DD:51:1E:E1:15:D4,Thu May  5 20:29:18 2022
5,42.19,21.6,823.18,1017.2905189767572,32,-40,1016,4,2074,89,2917,DD:51:1E:E1:15:D4,Thu May  5 20:29:21 2022
5,42.15,21.64,823.18,1009.5860537864021,40,-40,1008,4,2074,89,2918,DD:51:1E:E1:15:D4,Thu May  5 20:29:24 2022
5,42.11,21.59,823.18,1009.3007480429211,40,-32,1008,4,2074,89,2919,DD:51:1E:E1:15:D4,Thu May  5 20:29:27 2022
5,41.98,21.59,823.18,1001.3111404553532,32,-40,1000,4,2074,89,2920,DD:51:1E:E1:15:D4,Thu May  5 20:29:30 2022
5,41.9,21.62,823.18,1017.0073746045306,32,-32,1016,4,2074,89,2921,DD:51:1E:E1:15:D4,Thu May  5 20:29:33 2022
5,41.8,21.59,823.18,1017.5735845628069,40,-40,1016,4,2074,89,2922,DD:51:1E:E1:15:D4,Thu May  5 20:29:36 2022
5,41.76,21.61,823.18,1001.3111404553532,40,-32,1000,4,2074,89,2923,DD:51:1E:E1:15:D4,Thu May  5 20:29:39 2022
5,41.74,21.63,823.18,1009.5860537864021,40,-40,1008,4,2074,89,2924,DD:51:1E:E1:15:D4,Thu May  5 20:29:42 2022
5,41.73,21.6,823.18,1001.0234762481847,32,-32,1000,4,2074,89,2925,DD:51:1E:E1:15:D4,Thu May  5 20:29:45 2022
5,41.73,21.64,823.18,1001.5987220439132,40,-40,1000,4,2120,89,2926,DD:51:1E:E1:15:D4,Thu May  5 20:29:48 2022
5,41.64,21.61,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2927,DD:51:1E:E1:15:D4,Thu May  5 20:29:51 2022
5,41.67,21.62,823.18,1001.3111404553532,32,-40,1000,4,2120,90,2928,DD:51:1E:E1:15:D4,Thu May  5 20:29:54 2022
5,41.68,21.6,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2929,DD:51:1E:E1:15:D4,Thu May  5 20:29:57 2022
5,41.7,21.62,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2930,DD:51:1E:E1:15:D4,Thu May  5 20:30:00 2022
5,42.8,21.61,823.18,1009.015361627364,32,-32,1008,4,2120,90,2931,DD:51:1E:E1:15:D4,Thu May  5 20:30:03 2022
5,44.46,21.61,823.18,1009.5860537864021,40,-40,1008,4,2120,90,2932,DD:51:1E:E1:15:D4,Thu May  5 20:30:06 2022
5,45.1,21.64,823.18,1017.5735845628069,40,-40,1016,4,2120,90,2933,DD:51:1E:E1:15:D4,Thu May  5 20:30:09 2022
5,45.73,21.64,823.18,1009.015361627364,32,-32,1008,4,2120,90,2934,DD:51:1E:E1:15:D4,Thu May  5 20:30:12 2022
5,46.3,21.64,823.18,1017.0073746045306,32,-32,1016,4,2120,90,2935,DD:51:1E:E1:15:D4,Thu May  5 20:30:15 2022
5,46.7,21.6,823.18,1009.015361627364,32,-32,1008,4,2120,90,2936,DD:51:1E:E1:15:D4,Thu May  5 20:30:18 2022
5,46.59,21.59,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2937,DD:51:1E:E1:15:D4,Thu May  5 20:30:21 2022
5,46.84,21.61,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2938,DD:51:1E:E1:15:D4,Thu May  5 20:30:24 2022
5,47.06,21.61,823.18,1009.5860537864021,40,-40,1008,4,2120,90,2939,DD:51:1E:E1:15:D4,Thu May  5 20:30:27 2022
5,46.66,21.62,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2940,DD:51:1E:E1:15:D4,Thu May  5 20:30:30 2022
5,45.98,21.6,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2941,DD:51:1E:E1:15:D4,Thu May  5 20:30:33 2022
5,45.7,21.61,823.18,1009.5860537864021,40,-40,1008,4,2120,90,2942,DD:51:1E:E1:15:D4,Thu May  5 20:30:36 2022
5,45.52,21.61,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2943,DD:51:1E:E1:15:D4,Thu May  5 20:30:39 2022
5,45.34,21.6,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2944,DD:51:1E:E1:15:D4,Thu May  5 20:30:42 2022
5,44.99,21.62,823.18,1009.5860537864021,40,-40,1008,4,2120,90,2945,DD:51:1E:E1:15:D4,Thu May  5 20:30:45 2022
5,44.45,21.61,823.18,1001.3111404553532,32,-40,1000,4,2123,90,2946,DD:51:1E:E1:15:D4,Thu May  5 20:30:48 2022
5,43.96,21.63,823.18,1009.015361627364,32,-32,1008,4,2123,90,2947,DD:51:1E:E1:15:D4,Thu May  5 20:30:51 2022
5,43.53,21.6,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2948,DD:51:1E:E1:15:D4,Thu May  5 20:30:54 2022
5,43.15,21.62,823.18,1009.5860537864021,40,-40,1008,4,2123,90,2949,DD:51:1E:E1:15:D4,Thu May  5 20:30:57 2022
5,42.89,21.59,823.18,1009.5860537864021,40,-40,1008,4,2123,90,2950,DD:51:1E:E1:15:D4,Thu May  5 20:31:00 2022
5,42.66,21.6,823.18,1009.3007480429211,40,-32,1008,4,2123,90,2951,DD:51:1E:E1:15:D4,Thu May  5 20:31:03 2022
5,42.52,21.61,823.18,1009.015361627364,32,-32,1008,4,2123,90,2952,DD:51:1E:E1:15:D4,Thu May  5 20:31:06 2022
5,42.41,21.62,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2953,DD:51:1E:E1:15:D4,Thu May  5 20:31:09 2022
5,42.34,21.61,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2954,DD:51:1E:E1:15:D4,Thu May  5 20:31:12 2022
5,42.31,21.61,823.18,1009.015361627364,32,-32,1008,4,2123,90,2955,DD:51:1E:E1:15:D4,Thu May  5 20:31:15 2022
5,42.27,21.62,823.18,1017.2905189767572,32,-40,1016,4,2123,90,2956,DD:51:1E:E1:15:D4,Thu May  5 20:31:18 2022
5,42.26,21.64,823.18,1001.3111404553532,32,-40,1000,4,2123,90,2957,DD:51:1E:E1:15:D4,Thu May  5 20:31:21 2022
5,42.25,21.64,823.18,1001.3111404553532,40,-32,1000,4,2123,90,2958,DD:51:1E:E1:15:D4,Thu May  5 20:31:24 2022
5,42.28,21.61,823.18,1001.5987220439132,40,-40,1000,4,2123,90,2959,DD:51:1E:E1:15:D4,Thu May  5 20:31:27 2022
5,42.32,21.64,823.18,1009.5860537864021,40,-40,1008,4,2123,90,2960,DD:51:1E:E1:15:D4,Thu May  5 20:31:30 2022
5,42.34,21.66,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2961,DD:51:1E:E1:15:D4,Thu May  5 20:31:33 2022
5,42.41,21.64,823.18,1001.0874087710823,24,-40,1000,4,2123,90,2962,DD:51:1E:E1:15:D4,Thu May  5 20:31:36 2022
5,42.39,21.62,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2963,DD:51:1E:E1:15:D4,Thu May  5 20:31:39 2022
5,42.12,21.64,823.18,1009.5860537864021,40,-40,1008,4,2123,90,2964,DD:51:1E:E1:15:D4,Thu May  5 20:31:42 2022
5,41.95,21.66,823.18,1009.3007480429211,32,-40,1008,4,2123,90,2965,DD:51:1E:E1:15:D4,Thu May  5 20:31:45 2022
5,41.87,21.64,823.18,1017.2905189767572,40,-32,1016,4,2120,90,2966,DD:51:1E:E1:15:D4,Thu May  5 20:31:48 2022
5,41.83,21.63,823.18,1001.5987220439132,40,-40,1000,4,2120,90,2967,DD:51:1E:E1:15:D4,Thu May  5 20:31:51 2022
5,41.71,21.64,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2968,DD:51:1E:E1:15:D4,Thu May  5 20:31:54 2022
5,41.58,21.61,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2969,DD:51:1E:E1:15:D4,Thu May  5 20:31:57 2022
5,41.56,21.64,823.18,1001.3111404553532,32,-40,1000,4,2120,90,2970,DD:51:1E:E1:15:D4,Thu May  5 20:32:00 2022
5,41.69,21.65,823.18,1009.3007480429211,40,-32,1008,4,2120,90,2971,DD:51:1E:E1:15:D4,Thu May  5 20:32:03 2022
5,41.86,21.66,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2972,DD:51:1E:E1:15:D4,Thu May  5 20:32:06 2022
5,42.06,21.64,823.18,1001.0234762481847,32,-32,1000,4,2120,90,2973,DD:51:1E:E1:15:D4,Thu May  5 20:32:09 2022
5,42.06,21.63,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2974,DD:51:1E:E1:15:D4,Thu May  5 20:32:12 2022
5,42.04,21.66,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2975,DD:51:1E:E1:15:D4,Thu May  5 20:32:15 2022
5,42.08,21.64,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2976,DD:51:1E:E1:15:D4,Thu May  5 20:32:18 2022
5,42.05,21.64,823.18,1009.3007480429211,40,-32,1008,4,2120,90,2977,DD:51:1E:E1:15:D4,Thu May  5 20:32:21 2022
5,42.04,21.63,823.18,1009.015361627364,32,-32,1008,4,2120,90,2978,DD:51:1E:E1:15:D4,Thu May  5 20:32:24 2022
5,42.03,21.66,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2979,DD:51:1E:E1:15:D4,Thu May  5 20:32:27 2022
5,41.95,21.66,823.18,1001.0234762481847,32,-32,1000,4,2120,90,2980,DD:51:1E:E1:15:D4,Thu May  5 20:32:30 2022
5,41.95,21.68,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2981,DD:51:1E:E1:15:D4,Thu May  5 20:32:33 2022
5,42.01,21.64,823.18,1009.015361627364,32,-32,1008,4,2120,90,2982,DD:51:1E:E1:15:D4,Thu May  5 20:32:36 2022
5,42.06,21.66,823.18,1009.3007480429211,32,-40,1008,4,2120,90,2983,DD:51:1E:E1:15:D4,Thu May  5 20:32:39 2022
5,42.1,21.66,823.18,1009.015361627364,32,-32,1008,4,2120,91,2984,DD:51:1E:E1:15:D4,Thu May  5 20:32:42 2022
5,43.09,21.66,823.18,1009.3007480429211,40,-32,1008,4,2120,91,2985,DD:51:1E:E1:15:D4,Thu May  5 20:32:45 2022
5,44.35,21.68,823.18,1009.3007480429211,32,-40,1008,4,2043,91,2986,DD:51:1E:E1:15:D4,Thu May  5 20:32:48 2022
5,44.94,21.64,823.18,1009.015361627364,32,-32,1008,4,2043,91,2987,DD:51:1E:E1:15:D4,Thu May  5 20:32:51 2022
5,44.94,21.66,823.18,1009.015361627364,32,-32,1008,4,2043,91,2988,DD:51:1E:E1:15:D4,Thu May  5 20:32:54 2022
5,44.56,21.65,823.18,1001.5987220439132,40,-40,1000,4,2043,91,2989,DD:51:1E:E1:15:D4,Thu May  5 20:32:57 2022
5,44.23,21.7,823.18,1008.7933385981491,24,-32,1008,4,2043,91,2990,DD:51:1E:E1:15:D4,Thu May  5 20:33:00 2022
5,43.96,21.68,823.18,1009.3007480429211,32,-40,1008,4,2043,91,2991,DD:51:1E:E1:15:D4,Thu May  5 20:33:03 2022
5,43.69,21.68,823.18,1009.3007480429211,40,-32,1008,4,2043,91,2992,DD:51:1E:E1:15:D4,Thu May  5 20:33:06 2022
5,43.44,21.68,823.18,1001.0234762481847,32,-32,1000,4,2043,91,2993,DD:51:1E:E1:15:D4,Thu May  5 20:33:09 2022
5,43.2,21.68,823.18,1009.015361627364,32,-32,1008,4,2043,91,2994,DD:51:1E:E1:15:D4,Thu May  5 20:33:12 2022
5,43.03,21.66,823.18,1001.9500985578075,48,-40,1000,4,2043,91,2995,DD:51:1E:E1:15:D4,Thu May  5 20:33:15 2022
5,42.88,21.68,823.18,1009.3007480429211,40,-32,1008,4,2043,91,2996,DD:51:1E:E1:15:D4,Thu May  5 20:33:18 2022
5,42.82,21.68,823.18,1017.2905189767572,32,-40,1016,4,2043,91,2997,DD:51:1E:E1:15:D4,Thu May  5 20:33:21 2022
5,42.77,21.66,823.18,1017.2905189767572,40,-32,1016,4,2043,91,2998,DD:51:1E:E1:15:D4,Thu May  5 20:33:24 2022
5,42.84,21.68,823.18,1009.3007480429211,32,-40,1008,4,2043,91,2999,DD:51:1E:E1:15:D4,Thu May  5 20:33:27 2022
5,42.81,21.71,823.18,1009.015361627364,32,-32,1008,4,2043,91,3000,DD:51:1E:E1:15:D4,Thu May  5 20:33:30 2022
5,42.69,21.7,823.18,1009.5860537864021,40,-40,1008,4,2043,91,3001,DD:51:1E:E1:15:D4,Thu May  5 20:33:33 2022
5,42.53,21.7,823.18,1001.5987220439132,40,-40,1000,4,2043,91,3002,DD:51:1E:E1:15:D4,Thu May  5 20:33:36 2022
5,42.38,21.68,823.18,1017.2905189767572,32,-40,1016,4,2043,91,3003,DD:51:1E:E1:15:D4,Thu May  5 20:33:39 2022
